algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
grasp,kroB200_gen2_m4,4944.0,4307.0,4247.0,12.88430420711974,14.09789644012945,0.8791924500001187,,Dang,fixed
grasp,kroB200_gen3_m2,4765.0,3222.0,3010.0,32.381951731374606,36.83105981112277,1.0227850000001126,,Dang,fixed
grasp,kroB200_gen3_m3,3028.0,2440.0,2310.25,19.418758256274767,23.703764861294584,0.9439898999980869,,Dang,fixed
grasp,lin318_gen1_m2,180.0,147.0,143.5,18.333333333333332,20.27777777777778,1.678828424999665,,Dang,fixed
grasp,lin318_gen1_m3,149.0,129.0,122.75,13.422818791946309,17.61744966442953,1.424173325000993,,Dang,fixed
grasp,lin318_gen2_m2,9544.0,7915.0,7661.75,17.068315171835707,19.721814752724224,1.6844113000006473,,Dang,fixed
grasp,lin318_gen2_m3,7807.0,6494.0,6345.0,16.818240040988854,18.72678365569361,1.4601983499997004,,Dang,fixed
grasp,lin318_gen3_m2,7936.0,5546.0,5473.0,30.11592741935484,31.03578629032258,1.6975405749981292,,Dang,fixed
grasp,lin318_gen3_m4,3797.0,2978.0,2908.25,21.569660258098498,23.406636818540953,1.4059615249989292,,Dang,fixed
grasp,pr136_gen1_m2,63.0,56.0,54.5,11.11111111111111,13.492063492063492,0.6381111499995313,,Dang,fixed
grasp,pr136_gen2_m2,3646.0,3238.0,3203.75,11.190345584201864,12.129731212287439,0.6448972749985842,,Dang,fixed
grasp,pr264_gen1_m4,107.0,99.0,97.25,7.4766355140186915,9.11214953271028,1.1688921000004484,,Dang,fixed
grasp,pr264_gen2_m2,6635.0,6474.0,6377.75,2.426525998492841,3.877166541070083,1.2673174749997997,,Dang,fixed
